domain,severity,reject_media,reject_reports,public_comment,obfuscate
compound.social,suspend,False,False,,False
computational.agency,suspend,False,False,,False
computer-club.online,suspend,False,False,,False
computerclub.social,suspend,False,False,,False
computerfairi.es,suspend,False,False,,False
computermuseum.social,suspend,False,False,,False
compuverse.uk,suspend,False,False,,False
comunicacionabierta.net,suspend,False,False,,False
comunidad.nvda.es,suspend,False,False,,False
comunitate.ascorcluj.com,suspend,False,False,,False
con.tar.mx,suspend,False,False,,False
conandaily.com,suspend,False,False,,False
conarro.com,suspend,False,False,,False
concellodesanamaro.wordpress.com,suspend,False,False,,False
conejo.network,suspend,False,False,,False
conesphere.social,suspend,False,False,,False
conf.tube,suspend,False,False,,False
confabb.ing,suspend,False,False,,False
configure.ac,suspend,False,False,,False
conflagra.wordpress.com,suspend,False,False,,False
congressof.rave.nz,suspend,False,False,,False
conjectures.org,suspend,False,False,,False
conlangery.com,suspend,False,False,,False
conletrapropia.com.ar,suspend,False,False,,False
connect.american-online.net,suspend,False,False,,False
connect.braydmedia.de,suspend,False,False,,False
connect.daniel.digital,suspend,False,False,,False
connectified.com,suspend,False,False,,False
connectop.us,suspend,False,False,,False
connorevanlloyd.wordpress.com,suspend,False,False,,False
conscienciacolectiva.net,suspend,False,False,,False
considerate.social,suspend,False,False,,False
conspiracydistillery.com,suspend,False,False,,False
conspiracyofcartographers.com,suspend,False,False,,False
constantine.name,suspend,False,False,,False
construction.social,suspend,False,False,,False
constructionlaw.sg,suspend,False,False,,False
consudon.club,suspend,False,False,,False
consumeristadventures.info,suspend,False,False,,False
contact0a05b57104.wordpress.com,suspend,False,False,,False
contentcatnip.com,suspend,False,False,,False
contentnotify.com,suspend,False,False,,False
contenttechtodon.org,suspend,False,False,,False
continuousdelivery.social,suspend,False,False,,False
contraataquetricolor.com,suspend,False,False,,False
contrib.social,suspend,False,False,,False
controlfreak.live,suspend,False,False,,False
convenient.email,suspend,False,False,,False
convent.digital.cloister.eu,suspend,False,False,,False
conventionexplorers.com,suspend,False,False,,False
conversafiada.net,suspend,False,False,,False
conversaycambia.wordpress.com,suspend,False,False,,False
convo.casa,suspend,False,False,,False
conwayfamily.org,suspend,False,False,,False
coo-ops.space,suspend,False,False,,False
coofdylabs.social,suspend,False,False,,False
cooler.mom,suspend,False,False,,False
coolkids.house,suspend,False,False,,False
coolmathgam.es,suspend,False,False,,False
coolviruses.download,suspend,False,False,,False
coolworld.cc,suspend,False,False,,False
coop.masto.host,suspend,False,False,,False
cooperate.social,suspend,False,False,,False
copland.social,suspend,False,False,,False
coplus.social,suspend,False,False,,False
coranophilo.com,suspend,False,False,,False
corazonsincoraza.wordpress.com,suspend,False,False,,False
cordobagravel.wordpress.com,suspend,False,False,,False
coreypotter.com,suspend,False,False,,False
corn.social,suspend,False,False,,False
corndog.social,suspend,False,False,,False
corneill.es,suspend,False,False,,False
cornerbooth.chat,suspend,False,False,,False
cornichon.me,suspend,False,False,,False
cornputer.org,suspend,False,False,,False
corp.social,suspend,False,False,,False
corponauts.net,suspend,False,False,,False
corporaterunaways.social,suspend,False,False,,False
corporatetravel.social,suspend,False,False,,False
correctiv.social,suspend,False,False,,False
corretordeividazevedo.wordpress.com,suspend,False,False,,False
corrigan.moe,suspend,False,False,,False
corrigan.space,suspend,False,False,,False
corteximplant.com,suspend,False,False,,False
cosmedn.net,suspend,False,False,,False
cosmic-purple.monster,suspend,False,False,,False
cosmin.at,suspend,False,False,,False
cosmisskey.cc,suspend,False,False,,False
cosmos.social,suspend,False,False,,False
cosocial.ca,suspend,False,False,,False
cosocial.engineering,suspend,False,False,,False
costodon.social,suspend,False,False,,False
cosy.inkling.social,suspend,False,False,,False
cota.jp,suspend,False,False,,False
cottbus.vonunten.org,suspend,False,False,,False
countrycharmnews.com,suspend,False,False,,False
countryherbalistapothecary.com,suspend,False,False,,False
countwrite.com,suspend,False,False,,False
coupleofwords.blog,suspend,False,False,,False
courbet.social,suspend,False,False,,False
courgett.es,suspend,False,False,,False
courlet.net,suspend,False,False,,False
courtino.fr,suspend,False,False,,False
courtneyr.dev,suspend,False,False,,False
cousteaudivers.social,suspend,False,False,,False
covelline.social,suspend,False,False,,False
cow.army,suspend,False,False,,False
cowboysdemedianoche.wordpress.com,suspend,False,False,,False
coywolf.social,suspend,False,False,,False
cozy-space.blue,suspend,False,False,,False
cozy.chat,suspend,False,False,,False
cozy.lgbt,suspend,False,False,,False
cozy.seraph.red,suspend,False,False,,False
cozymech.com,suspend,False,False,,False
cozynest.online,suspend,False,False,,False
cp.rerac.dev,suspend,False,False,,False
cplong.org,suspend,False,False,,False
cplus.app,suspend,False,False,,False
cpunks.xyz,suspend,False,False,,False
cr8r.gg,suspend,False,False,,False
crab.garden,suspend,False,False,,False
craba.cab,suspend,False,False,,False
crabby.fyi,suspend,False,False,,False
crabsin.space,suspend,False,False,,False
craftbeer.social,suspend,False,False,,False
craftgoblin.club,suspend,False,False,,False
craftodon.social,suspend,False,False,,False
craftopi.art,suspend,False,False,,False
craftyourads.com,suspend,False,False,,False
crag.social,suspend,False,False,,False
craigdidit.com,suspend,False,False,,False
cramer.id.au,suspend,False,False,,False
crank.recoil.org,suspend,False,False,,False
crank.report,suspend,False,False,,False
crashloop.social,suspend,False,False,,False
crashtodon.net,suspend,False,False,,False
cratersedge.ca,suspend,False,False,,False
crazylab.online,suspend,False,False,,False
crazyoldgringo.mx,suspend,False,False,,False
creative.ai,suspend,False,False,,False
creativephil.vivaldi.net,suspend,False,False,,False
creativeramblings.com,suspend,False,False,,False
creativewriting.social,suspend,False,False,,False
creativitybusinesses.wordpress.com,suspend,False,False,,False
creators.social,suspend,False,False,,False
creature.social,suspend,False,False,,False
creciendoconfuerza.wordpress.com,suspend,False,False,,False
crecom.moe,suspend,False,False,,False
cremebrul.ee,suspend,False,False,,False
crescent.ct2.io,suspend,False,False,,False
crescenzacaradonna.wordpress.com,suspend,False,False,,False
cresycaradonna.wordpress.com,suspend,False,False,,False
cresylibri.wordpress.com,suspend,False,False,,False
cresypuglia.home.blog,suspend,False,False,,False
cretox.noblogs.org,suspend,False,False,,False
cricketvoice.blog,suspend,False,False,,False
crime-net.org,suspend,False,False,,False
crime.st,suspend,False,False,,False
criomagan.scot,suspend,False,False,,False
cripborg.wordpress.com,suspend,False,False,,False
crispsandwi.ch,suspend,False,False,,False
critcare.social,suspend,False,False,,False
criticalrolestats.com,suspend,False,False,,False
crittercave.net,suspend,False,False,,False
critz.social,suspend,False,False,,False
crmirete.com,suspend,False,False,,False
cro.pics,suspend,False,False,,False
crockoftime.com,suspend,False,False,,False
cromulent.social,suspend,False,False,,False
cronachediunadonnacheamaleparole.home.blog,suspend,False,False,,False
crooklyn.social,suspend,False,False,,False
crossdon.com,suspend,False,False,,False
crossgolf.org,suspend,False,False,,False
crossgolf.uhc-elster.de,suspend,False,False,,False
crosshatch.fun,suspend,False,False,,False
crosspage.nl,suspend,False,False,,False
crosstalk.tech,suspend,False,False,,False
crowdagger.fr,suspend,False,False,,False
crowerailwren.com,suspend,False,False,,False
crowfx.web.id,suspend,False,False,,False
crowleyclub.com,suspend,False,False,,False
crownel.monster,suspend,False,False,,False
crowsnest.social,suspend,False,False,,False
cruisers.social,suspend,False,False,,False
crunchtunes.com,suspend,False,False,,False
crunchy.social,suspend,False,False,,False
cruzadinha.home.blog,suspend,False,False,,False
crxb.cc,suspend,False,False,,False
cryofault.net,suspend,False,False,,False
crypt.lol,suspend,False,False,,False
crypto-don.net,suspend,False,False,,False
cryptodon.chat,suspend,False,False,,False
cryptodon.lol,suspend,False,False,,False
cryptostartitalia.com,suspend,False,False,,False
cryptotooter.com,suspend,False,False,,False
crystallake.camp,suspend,False,False,,False
cs.social,suspend,False,False,,False
csalazar.org,suspend,False,False,,False
csed.social,suspend,False,False,,False
csfg.org.au,suspend,False,False,,False
csisac.social,suspend,False,False,,False
csu.coffee,suspend,False,False,,False
csunday95.space,suspend,False,False,,False
ctdl.co,suspend,False,False,,False
cthonic.club,suspend,False,False,,False
cthulhu.love,suspend,False,False,,False
cts.kescher.at,suspend,False,False,,False
ctvetsbulletin.org,suspend,False,False,,False
ctwglobalcommunity.wordpress.com,suspend,False,False,,False
ctx.red,suspend,False,False,,False
cubalibre.social,suspend,False,False,,False
cubhub.social,suspend,False,False,,False
cubicgarden.com,suspend,False,False,,False
cuddly.space,suspend,False,False,,False
cuentodelabuenapipa.com,suspend,False,False,,False
cuentosdelfindelmundo.com,suspend,False,False,,False
cultiv.social,suspend,False,False,,False
cultofshiv.wtf,suspend,False,False,,False
cultofzoe.com,suspend,False,False,,False
cultur.social,suspend,False,False,,False
culturacanibal.com,suspend,False,False,,False
culturelifenstyle.wordpress.com,suspend,False,False,,False
culturewar.radio,suspend,False,False,,False
culturmis.wordpress.com,suspend,False,False,,False
cultusmechanic.us,suspend,False,False,,False
cunnin.me,suspend,False,False,,False
cunny.gay,suspend,False,False,,False
cunnyborea.top,suspend,False,False,,False
cuonda.social,suspend,False,False,,False
cupofradio.com,suspend,False,False,,False
cupoftea.social,suspend,False,False,,False
curious.simio.us,suspend,False,False,,False
curious.social,suspend,False,False,,False
curiouscabbit.social,suspend,False,False,,False
curiousity.ca,suspend,False,False,,False
curling.social,suspend,False,False,,False
curmudgeon.cafe,suspend,False,False,,False
curren.win,suspend,False,False,,False
cursoryreview.org,suspend,False,False,,False
curtipoesia.wordpress.com,suspend,False,False,,False
curtismchale.ca,suspend,False,False,,False
curttech.com,suspend,False,False,,False
cute.is,suspend,False,False,,False
cuteferret.party,suspend,False,False,,False
cutetropolis.com,suspend,False,False,,False
cuthrell.com,suspend,False,False,,False
cutie.city,suspend,False,False,,False
cuties.cloud,suspend,False,False,,False
cuties.social,suspend,False,False,,False
cuyes.mooo.com,suspend,False,False,,False
cville.online,suspend,False,False,,False
cvjca.みんな,suspend,False,False,,False
cwb.social,suspend,False,False,,False
cwrooms.com,suspend,False,False,,False
cx.opantu.jp,suspend,False,False,,False
cxfunacg.top,suspend,False,False,,False
cyanistes.daedelys.org,suspend,False,False,,False
cyb3r.moe,suspend,False,False,,False
cybelinerosary.wordpress.com,suspend,False,False,,False
cyber-threat-intelligence.blog,suspend,False,False,,False
cyber.digital-cache.cloud,suspend,False,False,,False
cyber.scamdemic.party,suspend,False,False,,False
cybercast.duckdns.org,suspend,False,False,,False
cybercrimenewsid.wordpress.com,suspend,False,False,,False
cybercult.biz,suspend,False,False,,False
cybercuties.net,suspend,False,False,,False
cyberdeck.social,suspend,False,False,,False
cyberfurz.social,suspend,False,False,,False
cybergladius.social,suspend,False,False,,False
cyberglot.lol,suspend,False,False,,False
cybergov.de,suspend,False,False,,False
cybermage.sh,suspend,False,False,,False
cyberpasti.me,suspend,False,False,,False
cyberpaws.lol,suspend,False,False,,False
cyberplace.social,suspend,False,False,,False
cyberpunk.earth,suspend,False,False,,False
cyberpunk.lol,suspend,False,False,,False
cybersecurity.masto.host,suspend,False,False,,False
cybersecurity.theater,suspend,False,False,,False
cyberspace.rodeo,suspend,False,False,,False
cybersulu.ninja,suspend,False,False,,False
cyberunions.org,suspend,False,False,,False
cybervillains.com,suspend,False,False,,False
cybr.es,suspend,False,False,,False
cybre.town,suspend,False,False,,False
cycling.ianbgibson.com,suspend,False,False,,False
cyclry.com,suspend,False,False,,False
cycrev.wordpress.com,suspend,False,False,,False
cyfinoid.com,suspend,False,False,,False
cymakarim.wordpress.com,suspend,False,False,,False
cynikobecny.cz,suspend,False,False,,False
cyphered.masto.host,suspend,False,False,,False
cytag.nl,suspend,False,False,,False
czech-press.eu,suspend,False,False,,False
czinege.social,suspend,False,False,,False
cztwitter.cz,suspend,False,False,,False
d-64.social,suspend,False,False,,False
d-verse.social,suspend,False,False,,False
d.c-cha.cc,suspend,False,False,,False
d.consumium.org,suspend,False,False,,False
d.kg-misskey.net,suspend,False,False,,False
d.kretschmann.social,suspend,False,False,,False
d.mrzm.io,suspend,False,False,,False
d.ntauthority.me,suspend,False,False,,False
d014051aede74ad3841c.com,suspend,False,False,,False
d0nuts.im,suspend,False,False,,False
d20.social,suspend,False,False,,False
d3f4ult.space,suspend,False,False,,False
d3stodon.com,suspend,False,False,,False
daabsentee.com,suspend,False,False,,False
daamarepuglia.wordpress.com,suspend,False,False,,False
daan.social,suspend,False,False,,False
dabo.de,suspend,False,False,,False
dabzyum.masto.host,suspend,False,False,,False
dacharycarey.social,suspend,False,False,,False
dadasimpleseo.com,suspend,False,False,,False
dadmusic.blog,suspend,False,False,,False
dads.cool,suspend,False,False,,False
dadvsvideogames.com,suspend,False,False,,False
daedal.io,suspend,False,False,,False
daepi.so,suspend,False,False,,False
dagegenbewegen.social,suspend,False,False,,False
dagn.ru,suspend,False,False,,False
daily-life.naia.gay,suspend,False,False,,False
